<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.11.26	04:00:00	2630.336	2631.451	2610.831	2614.036	32355	0	159
2024.11.26	08:00:00	2614.070	2633.226	2612.417	2633.192	37926	0	159
2024.11.26	12:00:00	2633.249	2641.993	2616.664	2629.512	66484	0	159
2024.11.26	16:00:00	2629.510	2631.485	2619.498	2628.025	34259	0	159
2024.11.26	20:00:00	2628.065	2634.151	2627.429	2632.254	12170	0	159
2024.11.27	00:00:00	2632.253	2640.487	2627.017	2637.722	26767	0	159
2024.11.27	04:00:00	2637.728	2648.503	2636.555	2646.625	26398	0	159
2024.11.27	08:00:00	2646.540	2653.890	2643.187	2651.103	29716	0	159
2024.11.27	12:00:00	2651.115	2658.206	2635.528	2642.596	56723	0	159
2024.11.27	16:00:00	2642.651	2644.288	2633.693	2634.708	32511	0	159
2024.11.27	20:00:00	2634.755	2639.030	2634.222	2637.168	10234	0	159
2024.11.28	00:00:00	2637.063	2638.432	2620.844	2630.275	35981	0	159
2024.11.28	04:00:00	2630.286	2639.629	2629.305	2637.344	22449	0	159
2024.11.28	08:00:00	2637.275	2649.674	2635.668	2646.884	23702	0	159
2024.11.28	12:00:00	2646.881	2647.975	2636.215	2638.104	28628	0	159
2024.11.28	16:00:00	2638.070	2642.458	2637.502	2640.597	9109	0	159
2024.11.28	20:00:00	2638.680	2639.268	2637.144	2638.767	2370	0	160
2024.11.29	00:00:00	2638.726	2662.802	2633.969	2660.047	34686	0	159
2024.11.29	04:00:00	2660.020	2666.383	2658.323	2660.522	26069	0	159
2024.11.29	08:00:00	2660.557	2665.917	2654.471	2659.610	27685	0	159
2024.11.29	12:00:00	2659.651	2664.969	2650.537	2658.946	45763	0	159
2024.11.29	16:00:00	2659.002	2662.276	2655.230	2655.230	20070	0	159
2024.12.01	20:00:00	2649.054	2650.324	2643.053	2645.659	5596	0	159
2024.12.02	00:00:00	2645.756	2647.667	2622.897	2629.272	52637	0	159
2024.12.02	04:00:00	2629.235	2633.664	2621.838	2629.898	32638	0	159
2024.12.02	08:00:00	2629.859	2646.370	2626.514	2641.885	38229	0	159
2024.12.02	12:00:00	2641.837	2651.794	2637.048	2642.318	56306	0	159
2024.12.02	16:00:00	2642.359	2644.372	2633.546	2637.611	32839	0	159
2024.12.02	20:00:00	2637.577	2644.237	2635.267	2642.211	13771	0	159
2024.12.03	00:00:00	2642.228	2645.325	2634.033	2640.427	29934	0	159
2024.12.03	04:00:00	2640.441	2650.066	2637.080	2644.622	27138	0	159
2024.12.03	08:00:00	2644.597	2648.055	2639.169	2643.663	31283	0	159
2024.12.03	12:00:00	2643.671	2655.665	2635.181	2640.435	52975	0	159
2024.12.03	16:00:00	2640.444	2649.164	2638.837	2640.998	31745	0	159
2024.12.03	20:00:00	2640.937	2644.226	2640.626	2642.721	10228	0	159
2024.12.04	00:00:00	2642.725	2648.093	2637.626	2644.501	26526	0	159
2024.12.04	04:00:00	2644.480	2651.403	2640.334	2641.353	24334	0	159
2024.12.04	08:00:00	2641.321	2647.735	2636.590	2646.168	29554	0	159
2024.12.04	12:00:00	2646.203	2657.184	2632.330	2655.036	62383	0	159
2024.12.04	16:00:00	2654.984	2655.581	2646.825	2651.711	34293	0	159
2024.12.04	20:00:00	2651.679	2651.962	2648.066	2650.397	11155	0	159
2024.12.05	00:00:00	2650.404	2650.717	2644.575	2648.882	22616	0	159
2024.12.05	04:00:00	2648.866	2655.521	2645.325	2648.575	25349	0	159
2024.12.05	08:00:00	2648.622	2652.714	2641.821	2651.307	25210	0	159
2024.12.05	12:00:00	2651.351	2654.517	2631.775	2640.256	52132	0	159
2024.12.05	16:00:00	2640.271	2643.395	2623.444	2629.800	37841	0	159
2024.12.05	20:00:00	2629.774	2633.832	2627.936	2633.713	10560	0	159
2024.12.06	00:00:00	2633.721	2642.591	2612.931	2640.877	39595	0	159
2024.12.06	04:00:00	2640.875	2644.577	2635.313	2639.682	26991	0	159
2024.12.06	08:00:00	2639.655	2645.733	2632.344	2638.480	26394	0	159
2024.12.06	12:00:00	2638.401	2643.536	2624.022	2637.530	79096	0	159
2024.12.06	16:00:00	2637.563	2641.654	2632.930	2634.544	27807	0	159
2024.12.06	20:00:00	2634.661	2636.145	2630.872	2632.920	5061	0	468
2024.12.08	20:00:00	2642.962	2648.524	2636.316	2640.064	8041	0	159
2024.12.09	00:00:00	2640.064	2650.586	2627.461	2638.889	41935	0	159
2024.12.09	04:00:00	2638.842	2651.245	2634.553	2650.490	29865	0	159
2024.12.09	08:00:00	2650.523	2660.411	2646.094	2656.227	30086	0	159
2024.12.09	12:00:00	2656.184	2676.445	2653.342	2668.257	53412	0	159
2024.12.09	16:00:00	2668.221	2670.569	2658.859	2660.166	30195	0	159
2024.12.09	20:00:00	2660.205	2661.677	2656.649	2660.449	11452	0	159
2024.12.10	00:00:00	2660.489	2671.782	2657.958	2669.918	31883	0	159
2024.12.10	04:00:00	2669.942	2673.859	2663.632	2664.689	25167	0	159
2024.12.10	08:00:00	2664.615	2676.839	2661.123	2674.496	33625	0	159
2024.12.10	12:00:00	2674.539	2691.777	2672.308	2687.446	51038	0	159
2024.12.10	16:00:00	2687.446	2695.523	2684.553	2692.011	27834	0	159
2024.12.10	20:00:00	2691.976	2698.378	2690.877	2695.986	11183	0	159
2024.12.11	00:00:00	2695.911	2704.348	2692.287	2695.704	49396	0	159
2024.12.11	04:00:00	2695.647	2698.242	2675.566	2690.644	83494	0	159
2024.12.11	08:00:00	2690.435	2699.761	2686.211	2696.439	17750	0	145
2024.12.11	12:00:00	2696.560	2715.932	2690.660	2713.101	14564	0	167
2024.12.11	16:00:00	2713.213	2721.052	2711.186	2717.943	13297	0	167
2024.12.11	20:00:00	2718.147	2720.433	2716.054	2719.922	6712	0	159
2024.12.12	00:00:00	2719.984	2726.206	2700.251	2710.489	12012	0	159
2024.12.12	04:00:00	2710.508	2720.396	2709.689	2716.047	11359	0	159
2024.12.12	08:00:00	2716.219	2719.428	2707.310	2710.934	13539	0	159
2024.12.12	12:00:00	2710.997	2712.392	2675.077	2679.785	16904	0	159
2024.12.12	16:00:00	2679.597	2687.040	2677.248	2683.133	13117	0	159
2024.12.12	20:00:00	2683.187	2683.576	2679.455	2680.623	6834	0	159
2024.12.13	00:00:00	2680.617	2692.778	2678.871	2688.121	12460	0	159
2024.12.13	04:00:00	2687.967	2690.527	2681.111	2683.202	11930	0	159
2024.12.13	08:00:00	2682.994	2684.782	2664.390	2664.993	13274	0	159
2024.12.13	12:00:00	2664.800	2672.882	2654.563	2659.888	15012	0	159
2024.12.13	16:00:00	2659.826	2664.566	2652.134	2653.041	12333	0	159
2024.12.13	20:00:00	2652.973	2653.530	2646.046	2648.392	5303	0	159
2024.12.15	20:00:00	2649.414	2653.127	2648.793	2651.479	1933	0	159
2024.12.16	00:00:00	2651.484	2655.611	2643.520	2653.871	11538	0	159
2024.12.16	04:00:00	2653.874	2655.868	2649.545	2653.687	10615	0	159
2024.12.16	08:00:00	2653.536	2664.168	2652.310	2663.542	24269	0	80
2024.12.16	12:00:00	2663.579	2664.447	2650.833	2654.472	40265	0	159
2024.12.16	16:00:00	2654.438	2655.784	2648.507	2653.299	22766	0	159
2024.12.16	20:00:00	2653.258	2653.634	2651.460	2651.744	8901	0	159
2024.12.17	00:00:00	2651.762	2658.639	2651.121	2653.616	21592	0	159
2024.12.17	04:00:00	2653.578	2657.093	2646.417	2653.753	23145	0	159
2024.12.17	08:00:00	2653.727	2653.776	2636.207	2642.187	34976	0	159
2024.12.17	12:00:00	2642.208	2646.968	2632.966	2640.166	48261	0	159
2024.12.17	16:00:00	2640.241	2649.079	2636.629	2645.385	24343	0	159
2024.12.17	20:00:00	2645.427	2647.681	2643.083	2647.378	9053	0	159
2024.12.18	00:00:00	2647.365	2651.746	2645.229	2645.669	20933	0	159
2024.12.18	04:00:00	2645.632	2649.551	2642.692	2644.610	19892	0	159
2024.12.18	08:00:00	2644.585	2649.734	2642.074	2646.096	21448	0	159
2024.12.18	12:00:00	2646.112	2647.708	2633.694	2638.145	33582	0	159
2024.12.18	16:00:00	2638.109	2639.991	2604.020	2604.543	48176	0	159
2024.12.18	20:00:00	2604.581	2609.313	2583.393	2588.225	40626	0	159
2024.12.19	00:00:00	2588.256	2618.160	2587.957	2610.455	41736	0	159
2024.12.19	04:00:00	2610.479	2622.700	2603.297	2616.500	28785	0	159
2024.12.19	08:00:00	2616.543	2626.430	2613.213	2616.810	31561	0	159
2024.12.19	12:00:00	2616.771	2616.791	2586.951	2588.446	60177	0	159
2024.12.19	16:00:00	2588.422	2600.983	2587.134	2596.791	34219	0	159
2024.12.19	20:00:00	2596.832	2600.343	2592.307	2593.519	12270	0	159
2024.12.20	00:00:00	2593.496	2603.993	2589.593	2598.471	28998	0	159
2024.12.20	04:00:00	2598.467	2607.516	2596.422	2606.253	21703	0	159
2024.12.20	08:00:00	2606.297	2607.743	2600.041	2603.694	26077	0	159
2024.12.20	12:00:00	2603.668	2631.201	2600.340	2630.314	52544	0	159
2024.12.20	16:00:00	2630.351	2631.875	2622.142	2627.881	38375	0	159
2024.12.20	20:00:00	2627.845	2628.118	2619.202	2622.643	10931	0	64
2024.12.22	20:00:00	2623.329	2624.907	2621.731	2624.293	1858	0	159
2024.12.23	00:00:00	2624.399	2627.443	2617.499	2624.095	11171	0	159
2024.12.23	04:00:00	2624.118	2633.259	2623.863	2630.230	10461	0	64
2024.12.23	08:00:00	2630.184	2632.129	2612.959	2616.260	26232	0	159
2024.12.23	12:00:00	2616.292	2619.898	2609.214	2609.762	36771	0	159
2024.12.23	16:00:00	2609.798	2616.602	2608.117	2611.084	29851	0	159
2024.12.23	20:00:00	2611.129	2617.040	2609.147	2615.492	9381	0	159
2024.12.24	00:00:00	2615.546	2619.903	2613.501	2618.697	18421	0	159
2024.12.24	04:00:00	2618.729	2621.472	2616.422	2618.456	17699	0	159
2024.12.24	08:00:00	2618.519	2619.806	2612.406	2615.152	18362	0	159
2024.12.24	12:00:00	2615.199	2617.266	2610.019	2611.666	28436	0	159
2024.12.24	16:00:00	2611.710	2619.335	2611.492	2616.713	17928	0	159
2024.12.25	20:00:00	2615.621	2620.115	2615.371	2618.656	2408	0	160
2024.12.26	00:00:00	2618.647	2629.081	2618.611	2626.893	18353	0	159
2024.12.26	04:00:00	2626.893	2629.713	2623.597	2625.413	15746	0	159
2024.12.26	08:00:00	2625.398	2630.019	2625.111	2627.882	16234	0	159
2024.12.26	12:00:00	2627.855	2639.177	2621.718	2636.479	31090	0	159
2024.12.26	16:00:00	2636.527	2636.838	2627.885	2634.950	24427	0	159
2024.12.26	20:00:00	2634.873	2636.162	2624.659	2632.684	12217	0	159
2024.12.27	00:00:00	2632.689	2635.512	2628.886	2633.709	19876	0	159
2024.12.27	04:00:00	2633.744	2638.314	2631.256	2633.638	18814	0	159
2024.12.27	08:00:00	2633.599	2633.599	2623.452	2628.642	21112	0	159
2024.12.27	12:00:00	2628.638	2631.575	2611.579	2618.134	40799	0	159
2024.12.27	16:00:00	2618.174	2621.394	2614.083	2620.685	25134	0	159
2024.12.27	20:00:00	2620.719	2621.980	2612.712	2621.623	9798	0	159
2024.12.29	20:00:00	2621.977	2626.159	2621.632	2624.035	4007	0	159
2024.12.30	00:00:00	2624.080	2628.111	2621.453	2626.579	20526	0	159
2024.12.30	04:00:00	2626.567	2626.567	2615.813	2616.784	19129	0	159
2024.12.30	08:00:00	2616.758	2618.710	2609.092	2616.332	23493	0	159
2024.12.30	12:00:00	2616.332	2622.609	2599.597	2601.599	41084	0	159
2024.12.30	16:00:00	2601.613	2608.390	2596.048	2607.122	27637	0	159
2024.12.30	20:00:00	2607.169	2609.533	2603.860	2606.677	9466	0	159
2024.12.31	00:00:00	2606.717	2611.606	2603.506	2604.613	16529	0	159
2024.12.31	04:00:00	2604.612	2614.143	2602.591	2613.694	17709	0	159
2024.12.31	08:00:00	2613.735	2617.796	2609.714	2611.051	20682	0	159
2024.12.31	12:00:00	2611.016	2626.638	2605.304	2625.656	35140	0	159
2024.12.31	16:00:00	2625.632	2627.541	2622.165	2623.872	26082	0	159
2024.12.31	20:00:00	2623.840	2625.002	2622.190	2624.381	6128	0	159
2025.01.01	20:00:00	2625.179	2625.839	2621.669	2623.766	3104	0	159
2025.01.02	00:00:00	2623.798	2636.540	2622.754	2633.644	25865	0	159
2025.01.02	04:00:00	2633.633	2636.492	2631.050	2635.915	17573	0	159
2025.01.02	08:00:00	2635.953	2646.379	2631.096	2641.976	27581	0	159
2025.01.02	12:00:00	2641.977	2655.876	2636.046	2654.110	46695	0	159
2025.01.02	16:00:00	2654.062	2660.457	2650.035	2654.740	32311	0	159
2025.01.02	20:00:00	2654.775	2660.463	2654.151	2658.327	11216	0	159
2025.01.03	00:00:00	2658.328	2665.253	2656.109	2662.288	22339	0	159
2025.01.03	04:00:00	2662.255	2664.409	2651.924	2654.195	19289	0	159
2025.01.03	08:00:00	2654.164	2659.258	2649.890	2658.361	20853	0	159
2025.01.03	12:00:00	2657.003	2657.461	2640.927	2643.842	37853	0	159
2025.01.03	16:00:00	2643.812	2647.264	2638.954	2639.430	25215	0	159
2025.01.03	20:00:00	2639.398	2640.740	2636.623	2640.370	7936	0	159
2025.01.05	20:00:00	2639.644	2642.398	2639.644	2641.063	3233	0	160
2025.01.06	00:00:00	2641.098	2647.426	2638.596	2640.190	23592	0	159
2025.01.06	04:00:00	2640.203	2640.824	2625.058	2626.922	25072	0	159
2025.01.06	08:00:00	2626.852	2649.515	2625.764	2645.588	32048	0	159
2025.01.06	12:00:00	2645.553	2648.848	2614.423	2634.392	76180	0	159
2025.01.06	16:00:00	2634.425	2641.378	2632.506	2634.376	28707	0	159
2025.01.06	20:00:00	2634.410	2637.130	2633.132	2634.676	9178	0	159
2025.01.07	00:00:00	2634.625	2641.146	2632.918	2639.563	19313	0	159
2025.01.07	04:00:00	2639.560	2646.757	2637.020	2640.487	20110	0	159
2025.01.07	08:00:00	2640.444	2648.689	2640.043	2648.389	20889	0	159
2025.01.07	12:00:00	2648.348	2664.264	2641.885	2647.700	58120	0	159
2025.01.07	16:00:00	2647.611	2656.021	2646.383	2649.246	41310	0	159
2025.01.07	20:00:00	2649.294	2651.487	2647.173	2649.807	11111	0	159
2025.01.08	00:00:00	2649.817	2651.512	2645.569	2646.752	18990	0	159
2025.01.08	04:00:00	2646.728	2654.452	2645.202	2652.619	17544	0	159
2025.01.08	08:00:00	2652.651	2655.158	2647.576	2650.919	23396	0	159
2025.01.08	12:00:00	2650.830	2667.835	2645.847	2665.818	50255	0	159
2025.01.08	16:00:00	2665.840	2670.053	2649.388	2658.333	38664	0	159
2025.01.08	20:00:00	2658.366	2664.059	2658.276	2662.507	13637	0	159
2025.01.09	00:00:00	2662.526	2662.850	2656.241	2659.369	17650	0	159
2025.01.09	04:00:00	2659.335	2666.973	2655.437	2662.450	18713	0	159
2025.01.09	08:00:00	2662.418	2673.299	2660.468	2670.266	27408	0	159
2025.01.09	12:00:00	2670.249	2678.334	2667.196	2668.326	36002	0	159
2025.01.09	16:00:00	2668.320	2672.510	2662.644	2670.190	27874	0	159
2025.01.09	20:00:00	2670.154	2671.332	2668.492	2669.951	8288	0	159
2025.01.10	00:00:00	2669.958	2674.771	2668.973	2673.658	18528	0	159
2025.01.10	04:00:00	2673.631	2678.769	2671.588	2676.146	19605	0	159
2025.01.10	08:00:00	2676.181	2683.088	2675.713	2681.402	31104	0	159
2025.01.10	12:00:00	2681.363	2698.026	2663.994	2692.651	119939	0	159
2025.01.10	16:00:00	2692.614	2697.953	2684.546	2685.855	67798	0	159
2025.01.10	20:00:00	2685.890	2693.773	2684.478	2689.589	16885	0	159
2025.01.12	20:00:00	2689.769	2691.373	2687.578	2691.105	5108	0	159
2025.01.13	00:00:00	2691.128	2693.368	2679.294	2687.897	37467	0	159
2025.01.13	04:00:00	2687.934	2691.323	2683.285	2685.102	36353	0	159
2025.01.13	08:00:00	2685.074	2689.770	2675.449	2675.952	48643	0	159
2025.01.13	12:00:00	2675.911	2677.164	2661.092	2661.867	88967	0	159
2025.01.13	16:00:00	2661.792	2668.000	2656.768	2658.898	39418	0	159
2025.01.13	20:00:00	2658.959	2669.455	2658.734	2668.058	12738	0	159
2025.01.14	00:00:00	2667.976	2672.307	2666.397	2669.780	29901	0	159
2025.01.14	04:00:00	2669.818	2675.370	2667.145	2669.154	27782	0	159
2025.01.14	08:00:00	2669.196	2674.455	2664.453	2669.331	32445	0	159
2025.01.14	12:00:00	2669.287	2674.425	2659.773	2671.779	63748	0	159
2025.01.14	16:00:00	2671.826	2676.308	2666.677	2674.245	34389	0	159
2025.01.14	20:00:00	2674.209	2678.276	2671.826	2675.589	13354	0	159
2025.01.15	00:00:00	2675.580	2676.321	2669.391	2676.091	18779	0	159
2025.01.15	04:00:00	2676.052	2684.033	2674.183	2681.313	22676	0	159
2025.01.15	08:00:00	2681.357	2689.064	2681.152	2686.779	33016	0	159
2025.01.15	12:00:00	2686.748	2696.056	2676.640	2678.475	89183	0	159
2025.01.15	16:00:00	2678.512	2695.127	2676.925	2694.181	42420	0	159
2025.01.15	20:00:00	2694.142	2697.970	2693.239	2694.963	13130	0	159
2025.01.16	00:00:00	2694.980	2702.200	2692.857	2697.193	35118	0	159
2025.01.16	04:00:00	2697.145	2699.964	2689.907	2698.271	26716	0	159
2025.01.16	08:00:00	2698.313	2711.175	2697.129	2706.412	36033	0	159
2025.01.16	12:00:00	2706.416	2719.718	2700.071	2716.874	86610	0	159
2025.01.16	16:00:00	2716.930	2724.735	2714.637	2715.346	47624	0	159
2025.01.16	20:00:00	2715.368	2717.033	2712.401	2714.578	12937	0	159
2025.01.17	00:00:00	2714.624	2717.346	2709.834	2715.433	25830	0	159
2025.01.17	04:00:00	2715.476	2716.515	2708.585	2710.521	27829	0	159
2025.01.17	08:00:00	2710.577	2712.991	2702.831	2708.041	31159	0	159
2025.01.17	12:00:00	2708.002	2715.141	2702.728	2714.243	50822	0	159
2025.01.17	16:00:00	2714.256	2717.261	2702.880	2703.175	22183	0	159
2025.01.17	20:00:00	2703.189	2704.088	2699.242	2702.879	7295	0	159
2025.01.19	20:00:00	2702.629	2703.084	2691.530	2696.424	4800	0	159
2025.01.20	00:00:00	2696.424	2703.950	2689.355	2703.554	21557	0	159
2025.01.20	04:00:00	2703.559	2713.766	2702.279	2703.592	18148	0	159
2025.01.20	08:00:00	2703.571	2712.478	2703.009	2708.337	19753	0	159
2025.01.20	12:00:00	2708.297	2711.908	2701.979	2707.065	55334	0	159
2025.01.20	16:00:00	2707.063	2711.161	2703.148	2709.059	25837	0	159
2025.01.20	20:00:00	2708.347	2711.005	2706.593	2710.445	2930	0	159
2025.01.21	00:00:00	2710.433	2726.946	2702.797	2724.196	33854	0	159
2025.01.21	04:00:00	2724.221	2732.830	2722.695	2729.729	24420	0	159
2025.01.21	08:00:00	2729.701	2730.072	2716.509	2723.998	34579	0	159
2025.01.21	12:00:00	2723.989	2740.384	2722.031	2738.776	40850	0	159
2025.01.21	16:00:00	2738.792	2745.963	2737.814	2742.838	23478	0	159
2025.01.21	20:00:00	2742.819	2745.863	2740.084	2744.259	12487	0	159
2025.01.22	00:00:00	2744.309	2751.085	2742.713	2750.266	32877	0	159
2025.01.22	04:00:00	2750.238	2758.831	2745.549	2748.781	36504	0	159
2025.01.22	08:00:00	2748.818	2763.461	2746.770	2756.534	38309	0	159
2025.01.22	12:00:00	2756.572	2761.606	2750.329	2759.351	69084	0	159
2025.01.22	16:00:00	2759.389	2760.270	2754.885	2755.309	32282	0	159
2025.01.22	20:00:00	2755.269	2757.127	2753.880	2755.583	11988	0	159
2025.01.23	00:00:00	2755.563	2756.300	2749.503	2749.972	30265	0	159
2025.01.23	04:00:00	2750.023	2755.564	2749.772	2752.683	31155	0	159
2025.01.23	08:00:00	2752.735	2754.789	2740.844	2751.898	38782	0	159
2025.01.23	12:00:00	2751.873	2753.386	2735.833	2746.424	76078	0	159
2025.01.23	16:00:00	2746.351	2758.962	2744.220	2754.173	43284	0	159
2025.01.23	20:00:00	2754.130	2755.636	2751.306	2754.543	15431	0	159
2025.01.24	00:00:00	2754.546	2777.446	2754.329	2772.308	43082	0	159
2025.01.24	04:00:00	2772.280	2778.363	2770.527	2772.675	39090	0	159
2025.01.24	08:00:00	2772.716	2780.193	2769.954	2776.617	35615	0	159
2025.01.24	12:00:00	2776.712	2786.013	2773.723	2775.973	58235	0	159
2025.01.24	16:00:00	2775.918	2777.564	2769.894	2774.628	36543	0	159
2025.01.24	20:00:00	2774.643	2774.798	2770.457	2771.079	9531	0	159
2025.01.26	20:00:00	2765.650	2769.721	2765.185	2767.553	8221	0	159
2025.01.27	00:00:00	2767.554	2772.541	2753.871	2761.117	45515	0	159
2025.01.27	04:00:00	2761.066	2761.075	2747.189	2749.478	39633	0	159
2025.01.27	08:00:00	2749.436	2772.078	2749.291	2771.244	57095	0	159
2025.01.27	12:00:00	2771.300	2771.626	2739.499	2742.084	70837	0	159
2025.01.27	16:00:00	2742.052	2743.173	2730.452	2739.328	49984	0	159
2025.01.27	20:00:00	2739.353	2745.325	2738.147	2741.710	16496	0	159
2025.01.28	00:00:00	2741.743	2745.332	2737.815	2738.804	29950	0	159
2025.01.28	04:00:00	2738.807	2744.894	2738.330	2738.910	30113	0	159
2025.01.28	08:00:00	2738.936	2745.172	2734.766	2742.793	39124	0	159
2025.01.28	12:00:00	2742.709	2757.204	2741.156	2755.330	53757	0	159
2025.01.28	16:00:00	2755.325	2764.997	2755.245	2764.828	39561	0	159
2025.01.28	20:00:00	2764.788	2765.069	2762.391	2762.720	12367	0	159
2025.01.29	00:00:00	2762.714	2766.271	2762.234	2762.774	22818	0	159
2025.01.29	04:00:00	2762.766	2764.356	2757.414	2759.074	28745	0	159
2025.01.29	08:00:00	2759.118	2766.077	2757.026	2758.994	34610	0	159
2025.01.29	12:00:00	2758.956	2761.100	2748.254	2754.110	61696	0	159
2025.01.29	16:00:00	2754.150	2757.888	2744.754	2755.218	54958	0	159
2025.01.29	20:00:00	2755.180	2760.685	2752.745	2760.289	22714	0	159
2025.01.30	00:00:00	2760.229	2762.577	2758.921	2761.735	21995	0	159
2025.01.30	04:00:00	2761.699	2769.528	2758.633	2769.119	23722	0	159
2025.01.30	08:00:00	2769.133	2779.432	2768.322	2777.699	28228	0	159
2025.01.30	12:00:00	2777.686	2796.778	2776.061	2795.411	70460	0	159
2025.01.30	16:00:00	2795.388	2798.505	2788.797	2793.363	59721	0	159
2025.01.30	20:00:00	2793.343	2798.476	2790.749	2796.146	30154	0	159
2025.01.31	00:00:00	2796.183	2799.658	2794.411	2796.453	29041	0	159
2025.01.31	04:00:00	2796.412	2801.072	2792.103	2798.232	32255	0	159
2025.01.31	08:00:00	2798.205	2800.867	2791.025	2800.195	40747	0	159
2025.01.31	12:00:00	2800.165	2817.244	2799.964	2809.230	70232	0	159
2025.01.31	16:00:00	2809.129	2816.293	2795.250	2796.260	92415	0	159
2025.01.31	20:00:00	2796.303	2802.565	2794.062	2799.348	29715	0	159
2025.02.02	20:00:00	2801.018	2804.653	2784.276	2793.709	36931	0	159
2025.02.03	00:00:00	2793.726	2796.498	2772.153	2774.454	89213	0	159
2025.02.03	04:00:00	2774.457	2789.864	2774.192	2789.280	58352	0	159
2025.02.03	08:00:00	2789.320	2804.308	2786.965	2801.120	54391	0	159
2025.02.03	12:00:00	2801.165	2830.637	2800.430	2817.460	103834	0	159
2025.02.03	16:00:00	2817.427	2825.321	2812.788	2818.272	62367	0	159
2025.02.03	20:00:00	2818.246	2819.504	2811.892	2814.027	23887	0	159
2025.02.04	00:00:00	2813.989	2824.730	2812.646	2821.399	39582	0	159
2025.02.04	04:00:00	2821.329	2821.476	2807.196	2812.711	57772	0	159
2025.02.04	08:00:00	2812.756	2821.885	2810.102	2815.448	55473	0	159
2025.02.04	12:00:00	2815.438	2845.508	2814.435	2835.918	93784	0	159
2025.02.04	16:00:00	2835.859	2845.011	2832.455	2843.053	49344	0	159
2025.02.04	20:00:00	2843.088	2844.894	2840.382	2841.210	15861	0	159
2025.02.05	00:00:00	2841.264	2854.325	2839.680	2852.333	51760	0	159
2025.02.05	04:00:00	2852.339	2864.210	2851.834	2864.170	34041	0	159
2025.02.05	08:00:00	2864.129	2877.119	2863.526	2868.662	40986	0	159
2025.02.05	12:00:00	2868.617	2882.448	2858.594	2880.227	78640	0	159
2025.02.05	16:00:00	2880.267	2881.223	2862.671	2863.476	63032	0	159
2025.02.05	20:00:00	2863.490	2870.989	2859.878	2869.283	21861	0	159
2025.02.06	00:00:00	2869.276	2873.331	2863.666	2869.409	41567	0	159
2025.02.06	04:00:00	2869.333	2872.370	2854.943	2855.841	42796	0	159
2025.02.06	08:00:00	2855.802	2867.346	2848.836	2865.968	54285	0	159
2025.02.06	12:00:00	2865.962	2870.316	2834.051	2850.599	92584	0	159
2025.02.06	16:00:00	2850.559	2854.747	2848.031	2853.742	43569	0	159
2025.02.06	20:00:00	2853.787	2858.779	2853.571	2857.996	14594	0	159
